timestep,mean_return,std_return,mean_ep_len,return_per_step
1000,151.64989238604903,0.13129563530592628,157.2,0.9646939719214316
2000,151.58228878118098,0.0,157.0,0.965492285230452
3000,97.89440983589739,15.299161747933724,130.0,0.7530339218145953
4000,88.06716369055212,13.84114214399275,129.2,0.6816343938897224
5000,67.49656659513712,5.606074392931739,79.2,0.8522293762012263
6000,70.92275888621808,5.136903836274693,81.2,0.8734329912095822
7000,58.04798435717821,2.6675372325591518,70.0,0.8292569193882601
8000,59.52963987290859,0.03354129849647491,71.4,0.8337484576037617
9000,47.08349422868341,0.8525248489517389,53.4,0.8817133750689778
10000,46.74176039732993,0.00025753727662448527,53.0,0.8819200074967911
11000,40.92299168258906,1.6905497403994463,45.4,0.9013874819953537
12000,41.92369761578739,2.248197672241287,45.8,0.9153645767639169
13000,40.19134089485742,1.7181561757092663,46.2,0.8699424436116324
14000,38.130367344617845,0.6035433778218048,44.8,0.8511242710852198
15000,42.556048235297204,1.754115582691743,51.8,0.8215453327277453
16000,43.208148542046544,0.004621291948285204,52.0,0.830925933500895
17000,72.04294402450323,30.403199500580225,93.2,0.7729929616363007
18000,76.1345781447366,18.36559994769902,96.4,0.7897777815844045
19000,57.765573089569806,17.950928397460235,89.6,0.6447050568032345
20000,92.11508325114846,18.95660631037444,78.0,1.1809626057839546
21000,82.96249411106109,9.878860660134567,77.2,1.0746437061018275
22000,67.53691776916385,17.7136612780772,72.0,0.9380127467939423
23000,40.7781152676791,4.275646929769011,54.0,0.7551502827347981
24000,41.107231688685715,1.6681885280935214,55.0,0.7474042125215584
25000,36.57790112346411,2.3499462015392205,59.8,0.6116705873488981
26000,34.908687906339765,4.397002179670522,52.4,0.6661963340904535
27000,36.60927112549543,2.723132804228963,57.8,0.6333783931746615
28000,35.03380946554243,2.8504431816474503,57.2,0.612479186460532
29000,33.17753975689411,1.0335127928145724,46.2,0.7181285661665392
30000,33.0832541055046,0.5953276594115576,46.2,0.7160877512013982
31000,32.02618197761476,1.117945871754804,42.6,0.7517883093336798
32000,32.85221127569675,0.8186927062424493,43.8,0.7500504857465012
33000,32.724243050068615,2.7538509850038304,41.4,0.7904406533832999
34000,33.00056081190705,2.688824765787954,41.6,0.7932827118246887
35000,32.463482273370026,2.6446742647184074,40.0,0.8115870568342507
36000,32.58719880394638,2.247568309674043,40.6,0.8026403646292212
37000,37.83980438560248,1.366997496298563,41.8,0.9052584781244613
38000,37.227792974747715,2.193508294919356,41.8,0.8906170568121463
39000,41.55614814162254,1.8148172834886769,44.8,0.9275925924469318
40000,40.9045016437769,0.00034299595759895544,44.0,0.9296477646312931
41000,49.86636516228318,0.5060185414593273,52.2,0.955294351767877
42000,49.39409762695432,0.0011265961045262606,52.0,0.9498864928260446
43000,49.394544100295754,2.0439484274226655e-05,52.0,0.9498950788518414
44000,72.20138383582234,4.456011055407519,77.8,0.9280383526455314
45000,72.94270280748606,4.208333775143148,78.2,0.9327711356456018
46000,183.0034124828875,3.520920447113976,138.0,1.3261116846586052
47000,183.83791630268098,0.0020549445009943384,138.0,1.3321588137875433
48000,99.25055246832781,2.312600920082459,99.2,1.00050960149524
49000,113.99394688326865,7.7724772137976466,100.8,1.1308923301911573
50000,124.58391854092478,5.691212410253169,110.0,1.1325810776447707
51000,127.01625604256988,7.429072932189557,115.2,1.102571667036197
52000,121.95604263395072,19.575236323867383,113.4,1.0754501114105002
53000,149.51263504065574,23.815104308461926,118.2,1.2649123099886272
54000,135.8362841616152,4.756424400852426,108.6,1.2507945134587035
55000,130.53893591016532,12.360552792806411,110.4,1.1824178977370046
56000,142.93799876272678,30.298860656710588,93.2,1.533669514621532
57000,160.47223821878433,15.345427481039932,100.8,1.5919864902657175
58000,174.19567467849703,12.985213798649795,105.2,1.6558524208982606
59000,203.08236722797156,10.651918066921645,121.2,1.6755970893396992
60000,190.96781599894166,4.669714125041541,113.6,1.6810547183005429
61000,186.02334147170185,1.5199496164652757,110.6,1.6819470295813912
62000,168.6648696806282,4.096929425410056,103.0,1.6375230066080406
63000,168.10524901319295,4.976217403087683,102.4,1.6416528223944622
64000,163.99782314300538,1.590167334232858,105.0,1.5618840299333845
65000,166.72954519502818,2.9988327745844776,107.0,1.5582200485516653
66000,157.46531861238182,2.22554497082741,99.2,1.5873520021409457
67000,157.589966814965,0.749230225069607,100.8,1.5633925279262402
68000,166.19307672195137,6.264946029361565,102.6,1.6198155625921187
69000,161.80745159089565,5.264054162837269,98.4,1.6443846706391834
70000,153.62975134877487,7.984037934570781,92.8,1.6554930102238672
71000,159.33901200592518,3.8069805143259234,97.0,1.642670226865208
72000,151.6172100946307,0.9420540553427947,93.0,1.6302925816626959
73000,151.89977727964288,1.6761044553300464,92.6,1.6403863637110463
74000,146.13272516913713,1.1826560301025728,90.0,1.6236969463237458
75000,145.28726843595504,1.2479808561663601,89.6,1.6215096923655699
76000,144.66019701734186,0.897521243731801,87.4,1.6551509956217603
77000,143.08556906431915,0.5394399055202084,86.4,1.6560829752814714
78000,133.84319068863988,0.9111568613616804,86.4,1.5491110033407391
79000,134.52573014609516,1.0686293936309184,86.6,1.5534148977609141
80000,123.39569699391723,2.059534810267041,83.0,1.486695144505027
81000,121.86071452349424,3.6947429139382133,82.6,1.475311313843756
82000,120.44871971905232,2.6435052612729604,82.4,1.4617563072700523
83000,120.44194096773863,1.5261259107379028,82.2,1.4652304253982802
84000,124.53113601505757,3.889719931400533,85.6,1.4548029908301119
85000,126.97152123479172,1.341766923381178,86.6,1.46618384797681
