timestep,mean_return,std_return,mean_ep_len,return_per_step
99000,163.63397158235313,0.025750998378676882,125.0,1.309071772658825
100000,163.62093696668745,2.730063112690964e-05,125.0,1.3089674957334996
101000,167.2341816094704,0.008157244128227081,128.0,1.3065170438239875
102000,167.23967152005062,3.666353445011301e-05,128.0,1.3065599337503955
103000,163.16627610735594,0.3224309033796403,122.0,1.3374284926832454
104000,163.3295580662787,2.273186391815239e-05,122.0,1.338766869395727
105000,161.86965032580775,0.22090974875511515,120.0,1.3489137527150645
106000,161.97691245004535,3.0301651203297605e-05,120.0,1.349807603750378
107000,163.24839977696539,0.04715504904893706,122.0,1.3381016375161097
108000,163.27221512570978,2.0470891879075448e-05,122.0,1.338296845292703
109000,166.51728526428343,0.05342187382537556,122.0,1.3648957808547821
110000,166.53956955969335,1.8189816921130275e-05,122.0,1.36507843901388
111000,176.72191640483214,1.036223514994602,126.4,1.3981164272534188
112000,176.1150657877326,0.0024189098530538198,126.0,1.3977386173629571
113000,185.8260435707867,0.31877890383345114,131.0,1.418519416570891
114000,185.87394833788275,0.09124759827722391,131.0,1.4188851018158988
115000,129.06314027309418,0.7132545588861728,83.8,1.5401329388197396
116000,129.46611590385436,0.0012248480162599619,84.0,1.5412632845696947
117000,163.42345170155167,30.507474962782805,108.6,1.504819997251857
118000,175.5772057622671,28.45135581561711,119.4,1.4704958606555034
119000,172.57655184455217,22.799989673035068,117.0,1.475013263628651
120000,163.40353366434573,19.50084956639485,109.8,1.488192474174369
121000,174.20999361723662,17.659798051506485,117.2,1.4864333926385376
122000,175.03742176294327,23.829621450892493,116.2,1.506346142538238
123000,179.71226526498793,19.475133951517915,116.8,1.5386324080906502
124000,180.49268122911454,21.89820000400381,117.2,1.5400399422279396
125000,185.0003097832203,22.697197139182723,119.6,1.5468253326356214
126000,194.2398896574974,18.61291631873045,125.8,1.54403727867645
127000,225.90394640956075,3.0280116333224316,154.4,1.4631084612018181
128000,225.4481143885292,3.193411020514464,154.8,1.4563831678845556
129000,225.42894926010632,9.192691033542944,153.6,1.4676363884121506
130000,231.27637522518634,8.12500787138631,157.4,1.4693543534001674
131000,234.85474670231343,0.7753134356309874,160.4,1.464181712607939
132000,222.75718250125647,5.56283113112701,153.4,1.4521328715857658
133000,219.6116341067478,4.298100945767457,151.4,1.4505391948926538
134000,241.21661572367884,10.91893913776322,166.4,1.4496190848778776
135000,232.52542273858563,14.99316594084188,161.0,1.444257284090594
136000,234.78433475685307,8.405037276110361,157.6,1.4897483169851085
137000,229.467746630311,3.94031079451705,154.0,1.4900503027942273
138000,227.9174249559641,1.9661199664764282,152.2,1.4974863663335356
139000,226.91292281746865,0.31861589984638194,151.6,1.496787089824991
